year,gq,gqtypeg,farm,ownershg,value,rent,ftotinc,nfams,ncouples,nmothers,nfathers,momloc,stepmom,momrule,poploc,steppop,poprule,sploc,sprule,famsize,nchild,nchlt5,famunit,eldch,yngch,nsibs,relateg,age,sex,raceg,marst,chborn,school,educrec,schltype,empstatg,labforce,occscore,sei,classwkg,wkswork2,hrswork2,workedyr,inctot,incwage,incbus,incfarm,incss,incwelfr,incother,poverty,migrat5g,movedin,vetstat,binaryClass
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,450.0,905.0,7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,99,99,0,Other_non-relatives,38,Male,White,Divorced,,No_not_in_school,Grade_12,,Employed,Yes_in_labor_force,41,68,Self-employed,50-52_weeks,35-39_hours,Yes,8255.0,0.0,8255.0,0.0,0.0,0.0,0.0,218.0,,0,No_Service,P
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,135.0,7205.0,1,1,1,1,0,0,0,0,0,0,2,1,4,2,2,1,4,1,0,Head_Householder,35,Male,White,Married_spouse_present,,No_not_in_school,Grade_5-8,,Employed,Yes_in_labor_force,20,8,Works_for_wages_salary,50-52_weeks,40_hours,Yes,7205.0,7205.0,0.0,0.0,0.0,0.0,0.0,97.0,,2,No_Service,P
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),137500.0,0.0,27465.0,1,1,1,1,0,0,0,0,0,0,2,1,4,2,0,1,21,18,0,Head_Householder,59,Male,White,Married_spouse_present,,No_not_in_school,1_to_3_years_of_college,,Employed,Yes_in_labor_force,29,34,Works_for_wages_salary,40-47_weeks,1-14_hours,Yes,24275.0,3375.0,0.0,0.0,0.0,0.0,18585.0,365.0,Same_house,7,Yes,P
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),72500.0,0.0,35635.0,1,1,1,1,2,0,1,1,0,1,0,0,7,0,0,1,99,99,4,Child,11,Male,White,Never_married_single,,Yes_in_school,Grade_1-4,Church-related_(1980),,,0,0,,,,,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,315.0,Same_house,0,,P
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),85000.0,0.0,22210.0,1,1,2,1,5,0,1,0,0,0,1,1,5,2,0,1,10,6,0,Spouse,32,Female,White,Married_spouse_present,2__children,No_not_in_school,Grade_12,,Employed,Yes_in_labor_force,25,44,Works_for_wages_salary,50-52_weeks,40_hours,Yes,4005.0,4005.0,0.0,0.0,0.0,0.0,0.0,249.0,Same_house,0,No_Service,N
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),95000.0,0.0,26760.0,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,Spouse,55,Female,White,Married_spouse_present,3,No_not_in_school,Grade_12,,Not_in_labor_force,No_not_in_labor_force,0,0,,,,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.0,Same_house,0,No_Service,P
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,237.0,9990.0,1,1,1,1,0,0,0,0,0,0,2,1,4,1,1,1,3,3,1,Head_Householder,30,Male,White,Married_spouse_present,,No_not_in_school,Grade_12,,Not_in_labor_force,No_not_in_labor_force,22,10,Works_for_wages_salary,14-26_weeks,,Yes,1980.0,725.0,0.0,0.0,0.0,1255.0,0.0,131.0,Different_state,1,No_Service,P
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),112500.0,0.0,23405.0,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,Head_Householder,59,Male,White,Married_spouse_present,,No_not_in_school,1_to_3_years_of_college,,Employed,Yes_in_labor_force,24,47,Works_for_wages_salary,50-52_weeks,40_hours,Yes,23405.0,23405.0,0.0,0.0,0.0,0.0,0.0,479.0,Same_house,5,Yes,P
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),42499.0,0.0,9005.0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,3,3,0,Head_Householder,31,Female,Black_Negro,Separated,1_child,No_not_in_school,Grade_12,,Employed,Yes_in_labor_force,24,44,Works_for_wages_salary,27-39_weeks,35-39_hours,Yes,9005.0,9005.0,0.0,0.0,0.0,0.0,0.0,179.0,Same_state_countydifferent_house,2,No_Service,P
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,0.0,43620.0,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,2,Child,20,Female,White,Never_married_single,No_children,Yes_in_school,1_to_3_years_of_college,Public_school,Employed,Yes_in_labor_force,24,47,Works_for_wages_salary,50-52_weeks,40_hours,Yes,5905.0,5905.0,0.0,0.0,0.0,0.0,0.0,474.0,Same_state_different_county,0,No_Service,P
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),175000.0,0.0,50230.0,1,1,1,1,0,0,0,0,0,0,2,1,5,3,0,1,25,21,0,Head_Householder,51,Male,Japanese,Married_spouse_present,,No_not_in_school,Grade_12,,Employed,Yes_in_labor_force,26,19,Self-employed,50-52_weeks,49-59_hours,Yes,26655.0,26735.0,-1555.0,0.0,0.0,0.0,0.0,501.0,,6,Yes,N
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),95000.0,0.0,21860.0,1,1,1,1,0,0,0,0,0,0,1,1,3,1,0,1,7,7,0,Spouse,38,Female,Japanese,Married_spouse_present,1_child,No_not_in_school,1_to_3_years_of_college,,Employed,Yes_in_labor_force,27,72,Works_for_wages_salary,48-49_weeks,1-14_hours,Yes,2705.0,2705.0,0.0,0.0,0.0,0.0,0.0,372.0,,0,No_Service,P
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,375.0,20510.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,Head_Householder,33,Male,White,Never_married_single,,No_not_in_school,1_to_3_years_of_college,,Employed,Yes_in_labor_force,24,47,Works_for_wages_salary,27-39_weeks,40_hours,Yes,20510.0,18505.0,0.0,0.0,0.0,0.0,2005.0,501.0,,1,Yes,P
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),999999.0,0.0,7450.0,4,0,1,0,1,0,1,0,0,0,0,0,6,0,0,1,99,99,4,Child,23,Male,Black_Negro,Never_married_single,,No_not_in_school,Grade_11,,Employed,Yes_in_labor_force,24,44,Works_for_wages_salary,,40_hours,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,Same_house,0,Yes,N
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),999999.0,0.0,31060.0,1,0,1,0,1,0,1,0,0,0,0,0,10,0,0,1,99,99,7,Child,21,Male,Black_Negro,Never_married_single,,No_not_in_school,Grade_11,,Not_in_labor_force,No_not_in_labor_force,22,18,Works_for_wages_salary,48-49_weeks,,Yes,4415.0,4415.0,0.0,0.0,0.0,0.0,0.0,200.0,Same_house,0,No_Service,P
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,212.0,29130.0,1,1,1,1,2,0,1,1,0,1,0,0,6,0,0,1,99,99,1,Child,6,Male,White,Never_married_single,,Yes_in_school,None_or_preschool,Public_school,,,0,0,,,,,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,284.0,Same_state_countydifferent_house,0,,P
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),72500.0,0.0,10260.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,Head_Householder,53,Female,White,Separated,2__children,No_not_in_school,Grade_11,,Employed,Yes_in_labor_force,24,44,Works_for_wages_salary,40-47_weeks,40_hours,Yes,10260.0,10005.0,0.0,0.0,0.0,0.0,0.0,270.0,,2,No_Service,P
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),85000.0,0.0,6690.0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,29,29,0,Head_Householder,67,Female,White,Widowed,2__children,No_not_in_school,Grade_10,,Not_in_labor_force,No_not_in_labor_force,30,44,Works_for_wages_salary,,,No,6690.0,0.0,0.0,0.0,3535.0,0.0,0.0,152.0,,8,No_Service,P
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,450.0,27315.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,Head_Householder,68,Female,White,Widowed,1_child,No_not_in_school,1_to_3_years_of_college,,Not_in_labor_force,No_not_in_labor_force,0,0,,,,No,27315.0,0.0,20005.0,0.0,4805.0,0.0,0.0,501.0,Same_state_countydifferent_house,1,No_Service,P
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,212.0,9555.0,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,2,Child,6,Female,White,Never_married_single,,Yes_in_school,None_or_preschool,Public_school,,,0,0,,,,,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,110.0,Same_state_countydifferent_house,0,,P
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,325.0,12115.0,1,0,1,0,1,0,1,0,0,0,0,0,4,0,0,1,99,99,2,Child,18,Male,White,Never_married_single,,Yes_in_school,Grade_11,Public_school,Employed,Yes_in_labor_force,23,18,Works_for_wages_salary,50-52_weeks,15-29_hours,Yes,605.0,605.0,0.0,0.0,0.0,0.0,0.0,164.0,,0,No_Service,P
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),200000.0,0.0,30005.0,1,1,1,1,2,0,1,1,0,1,0,0,6,0,0,1,99,99,3,Child,5,Male,White,Never_married_single,,Yes_in_school,None_or_preschool,Public_school,,,0,0,,,,,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,308.0,,0,,P
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),47500.0,0.0,355.0,1,0,1,0,1,0,1,0,0,0,0,0,3,0,0,1,99,99,1,Child,16,Female,White,Never_married_single,No_children,Yes_in_school,Grade_10,Public_school,Not_in_labor_force,No_not_in_labor_force,0,0,,,,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,,0,No_Service,P
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),77500.0,0.0,5505.0,1,1,1,1,0,0,0,0,0,0,2,1,3,1,0,1,41,41,0,Head_Householder,76,Male,White,Married_spouse_present,,No_not_in_school,Grade_9,,Employed,Yes_in_labor_force,23,16,Self-employed,,,No,2895.0,0.0,0.0,0.0,2895.0,0.0,0.0,96.0,Same_house,7,No_Service,P
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),77500.0,0.0,13810.0,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,Head_Householder,73,Male,White,Married_spouse_present,,No_not_in_school,Grade_12,,Not_in_labor_force,No_not_in_labor_force,0,0,,,,No,7205.0,0.0,0.0,0.0,7205.0,0.0,0.0,313.0,Same_state_countydifferent_house,2,Yes,P
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),175000.0,0.0,56910.0,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,Child,5,Male,White,Never_married_single,,Yes_in_school,None_or_preschool,Public_school,,,0,0,,,,,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,501.0,,0,,P
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,287.0,5580.0,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,Spouse,20,Female,White,Married_spouse_present,No_children,No_not_in_school,Grade_12,,Employed,Yes_in_labor_force,22,61,Works_for_wages_salary,40-47_weeks,40_hours,Yes,3375.0,3375.0,0.0,0.0,0.0,0.0,0.0,114.0,Same_state_different_county,0,No_Service,P
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,155.0,27800.0,1,0,1,0,0,0,0,0,0,0,0,0,6,5,0,1,23,8,0,Head_Householder,49,Female,Black_Negro,Separated,6,No_not_in_school,Grade_5-8,,Not_in_labor_force,No_not_in_labor_force,0,0,,,,No,5785.0,0.0,0.0,0.0,0.0,5785.0,0.0,271.0,Same_house,5,No_Service,P
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),137500.0,0.0,38135.0,1,1,1,1,0,0,0,0,0,0,2,1,5,3,0,1,14,9,0,Head_Householder,37,Male,White,Married_spouse_present,,No_not_in_school,4+_years_of_college,,Employed,Yes_in_labor_force,27,72,Works_for_wages_salary,40-47_weeks,40_hours,Yes,24580.0,24465.0,0.0,0.0,0.0,0.0,0.0,438.0,Same_state_countydifferent_house,2,No_Service,P
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,287.0,2305.0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,99,99,0,Partner_friend_visitor,20,Female,Japanese,Never_married_single,No_children,Yes_in_school,1_to_3_years_of_college,Public_school,Employed,Yes_in_labor_force,17,13,Works_for_wages_salary,40-47_weeks,15-29_hours,Yes,1795.0,1795.0,0.0,0.0,0.0,0.0,0.0,47.0,Same_state_different_county,0,No_Service,P
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),95000.0,0.0,41225.0,1,0,1,0,0,0,0,0,0,0,0,0,4,0,0,1,99,99,1,Sibling,38,Male,Black_Negro,Married_spouse_absent,,No_not_in_school,1_to_3_years_of_college,,Unemployed,Yes_in_labor_force,37,49,Works_for_wages_salary,27-39_weeks,,Yes,13005.0,13005.0,0.0,0.0,0.0,0.0,0.0,501.0,Same_state_countydifferent_house,0,No_Service,P
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),175000.0,0.0,68915.0,1,1,2,1,0,0,0,0,0,0,0,0,5,1,0,1,38,38,0,Parent,63,Female,Other_Asian_or_Pacific,Widowed,4,No_not_in_school,Grade_12,,Not_in_labor_force,No_not_in_labor_force,0,0,,,,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.0,Same_state_countydifferent_house,0,No_Service,P
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),175000.0,0.0,26375.0,1,1,1,1,0,0,0,0,0,0,1,1,9,7,2,1,16,0,0,Spouse,36,Female,White,Married_spouse_present,7,No_not_in_school,Grade_12,,Not_in_labor_force,No_not_in_labor_force,24,47,Self-employed,1-13_weeks,,Yes,365.0,0.0,365.0,0.0,0.0,0.0,0.0,180.0,,0,No_Service,P
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),67500.0,0.0,47315.0,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,Spouse,23,Female,White,Married_spouse_present,No_children,No_not_in_school,Grade_12,,Employed,Yes_in_labor_force,24,44,Works_for_wages_salary,48-49_weeks,41-48_hours,Yes,8005.0,8005.0,0.0,0.0,0.0,0.0,0.0,501.0,,0,No_Service,P
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),95000.0,0.0,17155.0,1,1,1,1,2,0,1,1,0,1,0,0,6,0,0,1,99,99,3,Child,2,Male,White,Never_married_single,,No_not_in_school,,,,,0,0,,,,,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,176.0,,0,,P
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),52500.0,0.0,3305.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,Head_Householder,62,Female,White,Widowed,1_child,No_not_in_school,4+_years_of_college,,Not_in_labor_force,No_not_in_labor_force,0,0,,,,No,3305.0,0.0,0.0,0.0,3305.0,0.0,0.0,87.0,Same_house,8,No_Service,P
98,Institution,Other_institutions,Non-Farm,,999999.0,0.0,999999.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,Institutional_inmates,84,Female,White,Widowed,2__children,No_not_in_school,Grade_5-8,,Not_in_labor_force,No_not_in_labor_force,0,0,,,,No,2155.0,0.0,0.0,0.0,2155.0,0.0,0.0,0.0,,0,No_Service,P
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),62500.0,0.0,33015.0,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,2,Child,16,Male,White,Never_married_single,,Yes_in_school,Grade_9,Public_school,Not_in_labor_force,No_not_in_labor_force,0,0,,,,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359.0,Same_house,0,No_Service,P
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),112500.0,0.0,22385.0,1,1,0,0,0,0,0,0,0,0,2,1,3,0,0,1,99,99,0,Head_Householder,79,Male,White,Married_spouse_present,,No_not_in_school,Grade_5-8,,Not_in_labor_force,No_not_in_labor_force,0,0,,,,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392.0,,7,Yes,P
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,450.0,25010.0,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,2,Child,13,Female,White,Never_married_single,,Yes_in_school,Grade_5-8,Public_school,,,0,0,,,,,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,287.0,,0,,P
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,237.0,7660.0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,99,99,1,Sibling,82,Female,White,Never_married_single,No_children,No_not_in_school,Grade_1-4,,Not_in_labor_force,No_not_in_labor_force,0,0,,,,No,4275.0,0.0,0.0,0.0,4275.0,0.0,0.0,174.0,Same_house,0,No_Service,P
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),47500.0,0.0,22150.0,1,1,1,1,0,0,0,0,0,0,1,2,4,2,0,1,11,8,0,Spouse,33,Male,Other_Asian_or_Pacific,Married_spouse_present,,No_not_in_school,Grade_9,,Employed,Yes_in_labor_force,29,27,Works_for_wages_salary,50-52_weeks,40_hours,Yes,11155.0,11155.0,0.0,0.0,0.0,0.0,0.0,299.0,,0,No_Service,N
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,125.0,16915.0,1,0,1,0,3,4,2,0,0,0,0,0,6,0,0,1,99,99,2,Grandchild,9,Male,Black_Negro,Never_married_single,,Yes_in_school,Grade_1-4,Public_school,,,0,0,,,,,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,168.0,,0,,P
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,125.0,9550.0,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,Child,3,Female,White,Never_married_single,,No_not_in_school,None_or_preschool,,,,0,0,,,,,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,129.0,,0,,P
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),200000.0,0.0,46010.0,1,1,1,1,0,0,0,0,0,0,1,1,5,3,1,1,12,4,0,Spouse,35,Female,White,Married_spouse_present,3,No_not_in_school,1_to_3_years_of_college,,Not_in_labor_force,No_not_in_labor_force,0,0,,,,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.0,,0,No_Service,P
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,75.0,6005.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,Head_Householder,67,Female,White,Widowed,1_child,No_not_in_school,Grade_11,,Not_in_labor_force,No_not_in_labor_force,0,0,,,,No,6005.0,0.0,0.0,0.0,6005.0,0.0,0.0,172.0,,5,No_Service,P
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),67500.0,0.0,24585.0,1,1,1,1,0,0,0,0,0,0,2,1,4,2,0,1,21,18,0,Head_Householder,54,Male,White,Married_spouse_present,,No_not_in_school,1_to_3_years_of_college,,Employed,Yes_in_labor_force,31,53,Works_for_wages_salary,50-52_weeks,40_hours,Yes,22005.0,22005.0,0.0,0.0,0.0,0.0,0.0,327.0,Same_house,6,Yes,P
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),77500.0,0.0,25015.0,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,Head_Householder,47,Male,White,Married_spouse_present,,No_not_in_school,Grade_12,,Employed,Yes_in_labor_force,32,49,Works_for_wages_salary,50-52_weeks,40_hours,Yes,20010.0,19005.0,0.0,0.0,0.0,0.0,0.0,501.0,,6,Yes,P
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),200000.0,0.0,54010.0,2,1,1,1,0,0,0,0,0,0,2,1,4,2,0,1,6,5,0,Head_Householder,35,Male,White,Married_spouse_present,,No_not_in_school,4+_years_of_college,,Employed,Yes_in_labor_force,61,93,Self-employed,50-52_weeks,41-48_hours,Yes,54010.0,50005.0,0.0,0.0,0.0,0.0,0.0,501.0,,2,No_Service,P
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),175000.0,0.0,44160.0,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,Child,20,Male,White,Never_married_single,,No_not_in_school,Grade_12,,Unemployed,Yes_in_labor_force,23,18,Works_for_wages_salary,14-26_weeks,,Yes,2510.0,2405.0,0.0,0.0,0.0,0.0,0.0,501.0,Same_state_countydifferent_house,0,No_Service,P
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),175000.0,0.0,75000.0,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,Spouse,26,Female,White,Married_spouse_present,No_children,No_not_in_school,4+_years_of_college,,Employed,Yes_in_labor_force,41,72,Works_for_wages_salary,50-52_weeks,40_hours,Yes,17005.0,17005.0,0.0,0.0,0.0,0.0,0.0,501.0,Same_state_countydifferent_house,0,No_Service,P
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),32500.0,0.0,15600.0,1,1,2,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,0,Child,20,Male,White,Never_married_single,,No_not_in_school,1_to_3_years_of_college,,Unemployed,Yes_in_labor_force,20,8,Works_for_wages_salary,1-13_weeks,,Yes,295.0,295.0,0.0,0.0,0.0,0.0,0.0,207.0,,0,No_Service,P
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,212.0,20770.0,1,0,2,0,1,0,1,0,0,0,0,0,5,1,0,1,7,7,2,Child,19,Female,Black_Negro,Never_married_single,1_child,No_not_in_school,Grade_11,,Not_in_labor_force,No_not_in_labor_force,16,15,Works_for_wages_salary,,,No,3975.0,0.0,0.0,0.0,0.0,3975.0,0.0,239.0,,0,No_Service,P
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),137500.0,0.0,31605.0,1,1,2,1,0,0,0,0,0,0,1,1,5,1,0,1,30,30,0,Spouse,55,Female,White,Married_spouse_present,2__children,No_not_in_school,Grade_12,,Not_in_labor_force,No_not_in_labor_force,0,0,,,,No,4205.0,0.0,0.0,0.0,0.0,0.0,0.0,354.0,,0,No_Service,P
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,375.0,3005.0,1,0,1,0,1,0,1,0,0,0,0,0,5,0,0,1,99,99,3,Child,8,Female,Black_Negro,Never_married_single,,Yes_in_school,Grade_1-4,Church-related_(1980),,,0,0,,,,,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,35.0,,0,,P
98,Institution,Mental_institutions,Non-Farm,,999999.0,0.0,999999.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,Institutional_inmates,44,Male,White,Never_married_single,,No_not_in_school,Grade_12,,Not_in_labor_force,No_not_in_labor_force,26,22,Works_for_wages_salary,1-13_weeks,,Yes,1405.0,125.0,0.0,0.0,0.0,1055.0,0.0,0.0,Same_state_countydifferent_house,0,No_Service,P
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),18750.0,0.0,22580.0,1,0,1,0,1,0,1,0,0,0,0,0,2,0,0,1,99,99,0,Child,18,Female,Black_Negro,Never_married_single,No_children,No_not_in_school,Grade_12,,Employed,Yes_in_labor_force,22,61,Works_for_wages_salary,1-13_weeks,15-29_hours,Yes,575.0,575.0,0.0,0.0,0.0,0.0,0.0,462.0,Same_state_countydifferent_house,0,No_Service,P
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,262.0,4310.0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,99,99,0,Partner_friend_visitor,18,Female,White,Never_married_single,1_child,No_not_in_school,Grade_1-4,,Not_in_labor_force,No_not_in_labor_force,20,8,Works_for_wages_salary,1-13_weeks,,Yes,165.0,165.0,0.0,0.0,0.0,0.0,0.0,4.0,Same_state_countydifferent_house,0,No_Service,P
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),137500.0,0.0,70015.0,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,Spouse,60,Female,White,Married_spouse_present,5,No_not_in_school,4+_years_of_college,,Employed,Yes_in_labor_force,25,48,Works_for_wages_salary,27-39_weeks,15-29_hours,Yes,12005.0,12005.0,0.0,0.0,0.0,0.0,0.0,501.0,,0,No_Service,P
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,212.0,8530.0,1,1,1,1,0,0,0,0,0,0,0,0,7,0,0,1,99,99,3,Sibling-in-Law,21,Female,White,Never_married_single,No_children,No_not_in_school,Grade_12,,Employed,Yes_in_labor_force,23,18,Works_for_wages_salary,48-49_weeks,1-14_hours,Yes,205.0,205.0,0.0,0.0,0.0,0.0,0.0,72.0,,0,No_Service,P
