year,gq,gqtypeg,farm,ownershg,value,rent,ftotinc,nfams,ncouples,nmothers,nfathers,momloc,stepmom,momrule,poploc,steppop,poprule,sploc,sprule,famsize,nchild,nchlt5,famunit,eldch,yngch,nsibs,relateg,age,sex,raceg,marst,chborn,school,educrec,schltype,empstatg,labforce,occscore,sei,classwkg,wkswork2,hrswork2,yrlastwk,workedyr,inctot,incwage,incbus,incfarm,incss,incwelfr,incother,poverty,migrat5g,movedin,vetstat,binaryClass
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),187500.0,0.0,46700.0,1,1,1,1,0,0,0,0,0,0,1,1,3,1,0,1,22,22,0,Spouse,50,Female,White,Married_spouse_present,3,No_not_in_school,4+_years_of_college,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,0,0,,,,Worked_more_than_10_yrs_ago,No,0.0,0.0,0.0,0,0.0,0.0,0.0,481.0,Same_house,0,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,437.0,30000.0,1,1,1,1,0,0,0,0,0,0,1,1,6,4,1,1,10,2,0,Spouse,33,Female,White,Married_spouse_present,4,Yes_in_school,Grade_12,Public_school,Employed,Yes_in_labor_force,23,18,Works_for_wages_salary,48-49_weeks,40_hours,,Yes,16000.0,16000.0,0.0,0,0.0,0.0,0.0,181.0,Moved_place_not_reported,0,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,387.0,12000.0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,99,99,0,Partner_friend_visitor,45,Male,White,Never_married_single,,No_not_in_school,1_to_3_years_of_college,Not_enrolled,Employed,Yes_in_labor_force,20,9,Works_for_wages_salary,50-52_weeks,40_hours,,Yes,7000.0,7000.0,0.0,0,0.0,0.0,0.0,109.0,Same_house,0,No_Service,N
99,Institution,Institution_(1990),Non-Farm,,999999.0,0.0,999999.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,Institutional_inmates,15,Female,White,Never_married_single,No_children,Yes_in_school,Grade_10,Private_school_(19601990),,,0,0,,,,,,0.0,999999.0,999999.0,999999,0.0,0.0,0.0,0.0,Moved_place_not_reported,0,,P
99,Other_group_quarters,Non-institutional_GQ_(1940_1950_1990),Non-Farm,,999999.0,0.0,999999.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,Other_non-relatives,20,Female,White,Never_married_single,No_children,Yes_in_school,1_to_3_years_of_college,Private_school_(19601990),Not_in_labor_force,No_not_in_labor_force,41,84,Works_for_wages_salary,1-13_weeks,,Worked_previous_yr,Yes,200.0,200.0,0.0,0,0.0,0.0,0.0,0.0,Moved_place_not_reported,0,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,337.0,0.0,1,0,1,0,1,0,1,0,0,0,0,0,4,0,0,1,99,99,2,Child,13,Female,White,Never_married_single,,Yes_in_school,Grade_5-8,Public_school,,,0,0,,,,,,0.0,999999.0,999999.0,999999,99999.0,99999.0,99999.0,1.0,Moved_place_not_reported,0,,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),400000.0,0.0,97200.0,1,1,1,1,0,0,0,0,0,0,1,1,5,3,0,1,11,5,0,Spouse,41,Female,White,Married_spouse_present,3,Yes_in_school,1_to_3_years_of_college,Public_school,Not_in_labor_force,No_not_in_labor_force,0,0,,,,Worked_6-10_yrs_ago,No,0.0,0.0,0.0,0,0.0,0.0,0.0,501.0,Same_house,0,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,337.0,19000.0,1,1,1,1,0,0,0,0,0,0,2,2,3,1,1,1,4,4,0,Head_Householder,36,Female,White,Married_spouse_present,1_child,No_not_in_school,1_to_3_years_of_college,Not_enrolled,Employed,Yes_in_labor_force,24,44,Works_for_wages_salary,50-52_weeks,40_hours,,Yes,19000.0,19000.0,0.0,0,0.0,0.0,0.0,190.0,Same_house,2,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,312.0,39476.0,1,1,1,1,0,0,0,0,0,0,0,0,6,0,0,1,99,99,0,Other_relatives,0,Female,Black_Negro,Never_married_single,,,,,,,0,0,,,,,,0.0,999999.0,999999.0,999999,99999.0,99999.0,99999.0,231.0,,0,,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),85000.0,0.0,37700.0,2,1,1,1,0,0,0,0,0,0,1,1,4,2,0,1,16,12,0,Spouse,44,Female,Black_Negro,Married_spouse_present,4,No_not_in_school,1_to_3_years_of_college,Not_enrolled,Employed,Yes_in_labor_force,29,22,Works_for_wages_salary,14-26_weeks,41-48_hours,,Yes,15000.0,15000.0,0.0,0,0.0,0.0,0.0,300.0,Same_house,0,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,1000.0,20820.0,2,1,2,1,1,0,1,0,0,0,0,0,9,0,0,1,99,99,2,Child,3,Female,White,Never_married_single,,No_not_in_school,None_or_preschool,Not_enrolled,,,0,0,,,,,,0.0,999999.0,999999.0,999999,99999.0,99999.0,99999.0,81.0,,0,,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),162500.0,0.0,49857.0,2,0,2,0,1,0,1,0,0,0,0,0,3,1,0,1,12,12,0,Child,42,Female,White,Divorced,1_child,No_not_in_school,4+_years_of_college,Not_enrolled,Employed,Yes_in_labor_force,42,84,Works_for_wages_salary,50-52_weeks,41-48_hours,,Yes,41000.0,41000.0,0.0,0,0.0,0.0,0.0,500.0,Same_house,0,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),187500.0,0.0,34815.0,1,1,2,1,0,0,0,0,0,0,0,0,4,1,0,1,61,61,0,Parent-in-Law,90,Female,White,Widowed,1_child,Yes_in_school,Grade_12,Public_school,Not_in_labor_force,No_not_in_labor_force,0,0,,,,Worked_more_than_10_yrs_ago,No,9015.0,0.0,0.0,0,4284.0,0.0,0.0,272.0,Same_house,0,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,1000.0,90000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,Head_Householder,42,Male,White,Divorced,,No_not_in_school,4+_years_of_college,Not_enrolled,Employed,Yes_in_labor_force,41,68,Works_for_wages_salary,50-52_weeks,41-48_hours,,Yes,90000.0,90000.0,0.0,0,0.0,0.0,0.0,501.0,Moved_place_not_reported,2,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),112500.0,0.0,48000.0,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,Head_Householder,40,Male,White,Married_spouse_present,,No_not_in_school,4+_years_of_college,Not_enrolled,Employed,Yes_in_labor_force,27,72,Works_for_wages_salary,40-47_weeks,40_hours,,Yes,32000.0,32000.0,0.0,0,0.0,0.0,0.0,501.0,Moved_place_not_reported,2,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,337.0,10000.0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,Head_Householder,36,Female,Black_Negro,Never_married_single,1_child,No_not_in_school,1_to_3_years_of_college,Not_enrolled,Employed,Yes_in_labor_force,21,45,Works_for_wages_salary,27-39_weeks,40_hours,,Yes,10000.0,10000.0,0.0,0,0.0,0.0,0.0,155.0,Same_house,5,No_Service,P
99,Institution,Institution_(1990),Non-Farm,,999999.0,0.0,999999.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,Institutional_inmates,90,Female,White,Widowed,1_child,No_not_in_school,None_or_preschool,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,0,0,,,,Worked_more_than_10_yrs_ago,No,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,Moved_place_not_reported,0,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),187500.0,0.0,29400.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,Head_Householder,42,Female,Chinese,Never_married_single,No_children,No_not_in_school,Grade_12,Not_enrolled,Employed,Yes_in_labor_force,41,68,Works_for_wages_salary,50-52_weeks,41-48_hours,,Yes,29400.0,26000.0,0.0,0,0.0,0.0,0.0,456.0,Moved_place_not_reported,2,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),350000.0,0.0,109893.0,1,1,1,1,0,0,0,0,0,0,1,1,5,3,0,1,15,8,0,Spouse,38,Female,White,Married_spouse_present,3,No_not_in_school,1_to_3_years_of_college,Not_enrolled,Employed,Yes_in_labor_force,16,38,Works_for_wages_salary,27-39_weeks,15-29_hours,,Yes,14000.0,14000.0,0.0,0,0.0,0.0,0.0,501.0,Same_house,0,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,675.0,22500.0,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,Child,6,Female,White,Never_married_single,,Yes_in_school,None_or_preschool,Public_school,,,0,0,,,,,,0.0,999999.0,999999.0,999999,99999.0,99999.0,99999.0,179.0,Moved_place_not_reported,0,,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),275000.0,0.0,60500.0,1,1,1,1,2,0,1,1,0,1,0,0,6,0,0,1,99,99,3,Child,18,Male,Other_Asian_or_Pacific,Never_married_single,,Yes_in_school,1_to_3_years_of_college,Public_school,Employed,Yes_in_labor_force,24,47,Works_for_wages_salary,50-52_weeks,15-29_hours,,Yes,7000.0,7000.0,0.0,0,0.0,0.0,0.0,347.0,Same_house,0,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),350000.0,0.0,81610.0,1,1,1,0,4,0,1,0,0,0,1,1,6,0,0,1,99,99,0,Spouse,33,Female,White,Married_spouse_present,2__children,No_not_in_school,Grade_12,Not_enrolled,Employed,Yes_in_labor_force,20,9,Works_for_wages_salary,50-52_weeks,40_hours,,Yes,8000.0,8000.0,0.0,0,0.0,0.0,0.0,460.0,Moved_place_not_reported,0,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),350000.0,0.0,182118.0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,99,99,0,Partner_friend_visitor,32,Male,White,Never_married_single,,No_not_in_school,4+_years_of_college,Not_enrolled,Employed,Yes_in_labor_force,20,52,Works_for_wages_salary,50-52_weeks,60+_hours,,Yes,100000.0,100000.0,0.0,0,0.0,0.0,0.0,501.0,Moved_place_not_reported,0,No_Service,N
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),400000.0,0.0,56826.0,1,1,1,1,0,0,0,0,0,0,0,0,7,0,0,1,99,99,1,Sibling-in-Law,24,Male,White,Never_married_single,,No_not_in_school,None_or_preschool,Not_enrolled,Employed,Yes_in_labor_force,17,11,Self-employed,48-49_weeks,40_hours,,Yes,4800.0,0.0,4800.0,0,0.0,0.0,0.0,287.0,Moved_place_not_reported,0,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),275000.0,0.0,105401.0,1,1,1,1,2,0,1,1,0,1,0,0,3,0,0,1,99,99,0,Child,23,Female,White,Never_married_single,No_children,No_not_in_school,4+_years_of_college,Not_enrolled,Employed,Yes_in_labor_force,26,72,Works_for_wages_salary,1-13_weeks,40_hours,,Yes,3030.0,3000.0,0.0,0,0.0,0.0,0.0,501.0,Same_house,0,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,1000.0,125600.0,1,1,1,1,0,0,0,0,0,0,2,1,4,2,0,1,22,22,0,Head_Householder,43,Male,White,Married_spouse_present,,No_not_in_school,1_to_3_years_of_college,Not_enrolled,Employed,Yes_in_labor_force,41,68,Works_for_wages_salary,50-52_weeks,49-59_hours,,Yes,61000.0,61000.0,0.0,0,0.0,0.0,0.0,501.0,Moved_place_not_reported,1,Yes,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,575.0,46000.0,1,1,1,1,2,0,1,3,0,1,0,0,3,0,0,1,99,99,0,Head_Householder,37,Female,Other_Asian_or_Pacific,Separated,1_child,Yes_in_school,4+_years_of_college,Private_school_(19601990),Employed,Yes_in_labor_force,17,13,Works_for_wages_salary,50-52_weeks,60+_hours,,Yes,22000.0,22000.0,0.0,0,0.0,0.0,0.0,474.0,Moved_place_not_reported,1,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,512.0,17815.0,1,1,1,1,1,0,1,2,0,1,0,0,10,0,0,1,99,99,7,Child,17,Male,Other_Asian_or_Pacific,Never_married_single,,Yes_in_school,Grade_11,Public_school,Unemployed,Yes_in_labor_force,0,0,,,,Never_worked,No,0.0,0.0,0.0,0,0.0,0.0,0.0,74.0,Moved_place_not_reported,0,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,387.0,12432.0,1,1,1,1,0,0,0,0,0,0,2,1,4,2,0,1,19,16,0,Head_Householder,48,Male,Chinese,Married_spouse_present,,No_not_in_school,None_or_preschool,Not_enrolled,Unemployed,Yes_in_labor_force,16,15,Works_for_wages_salary,14-26_weeks,,Worked_previous_yr,Yes,4008.0,3200.0,0.0,0,0.0,0.0,0.0,96.0,Same_house,5,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,675.0,8000.0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,99,99,0,Other_non-relatives,28,Male,White,Divorced,,No_not_in_school,Grade_10,Not_enrolled,Employed,Yes_in_labor_force,23,18,Works_for_wages_salary,50-52_weeks,40_hours,,Yes,10000.0,10000.0,0.0,0,0.0,0.0,0.0,155.0,Moved_place_not_reported,0,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),95000.0,0.0,61545.0,1,1,2,1,0,0,0,0,0,0,2,1,5,1,0,1,28,28,0,Head_Householder,60,Male,White,Married_spouse_present,,No_not_in_school,Grade_10,Not_enrolled,Employed,Yes_in_labor_force,26,19,Works_for_wages_salary,50-52_weeks,30-34_hours,,Yes,22493.0,22493.0,0.0,0,0.0,0.0,0.0,406.0,Same_house,7,Yes,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),95000.0,0.0,45550.0,1,1,2,1,2,0,1,1,0,1,0,0,4,1,0,1,5,5,0,Child,24,Female,Black_Negro,Never_married_single,1_child,No_not_in_school,1_to_3_years_of_college,Not_enrolled,Employed,Yes_in_labor_force,24,44,Works_for_wages_salary,50-52_weeks,40_hours,,Yes,15000.0,15000.0,0.0,0,0.0,0.0,0.0,350.0,Same_house,0,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,1000.0,25800.0,2,0,1,0,0,0,0,0,0,0,0,0,3,2,0,1,11,7,0,Head_Householder,37,Female,White,Divorced,2__children,No_not_in_school,Grade_12,Not_enrolled,Employed,Yes_in_labor_force,24,44,Works_for_wages_salary,50-52_weeks,40_hours,,Yes,25800.0,25000.0,0.0,0,0.0,0.0,0.0,258.0,Moved_place_not_reported,2,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,112.0,43608.0,1,1,1,1,0,0,0,0,0,0,1,1,4,2,0,1,22,13,0,Spouse,72,Female,White,Married_spouse_present,10_children,No_not_in_school,None_or_preschool,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,0,0,,,,Worked_more_than_10_yrs_ago,No,7608.0,0.0,0.0,0,5160.0,2448.0,0.0,335.0,Same_house,0,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),95000.0,0.0,7149.0,1,0,1,0,1,1,1,0,0,0,0,0,2,0,0,1,99,99,0,Child,4,Male,Black_Negro,Never_married_single,,No_not_in_school,None_or_preschool,Not_enrolled,,,0,0,,,,,,0.0,999999.0,999999.0,999999,99999.0,99999.0,99999.0,84.0,,0,,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),275000.0,0.0,87645.0,1,1,1,1,0,0,0,0,0,0,2,1,4,2,0,1,20,18,0,Head_Householder,52,Male,White,Married_spouse_present,,No_not_in_school,Grade_12,Not_enrolled,Employed,Yes_in_labor_force,25,15,Works_for_wages_salary,50-52_weeks,60+_hours,,Yes,22741.0,22741.0,0.0,0,0.0,0.0,0.0,501.0,Same_house,5,Yes,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),275000.0,0.0,44000.0,1,1,1,1,0,0,0,0,0,0,1,1,5,3,2,1,5,4,0,Spouse,34,Female,White,Married_spouse_present,3,No_not_in_school,1_to_3_years_of_college,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,24,44,Works_for_wages_salary,,,Worked_3-5_yrs_ago,No,0.0,0.0,0.0,0,0.0,0.0,0.0,297.0,Moved_place_not_reported,0,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,675.0,0.0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,99,99,0,Partner_friend_visitor,18,Male,White,Never_married_single,,No_not_in_school,Grade_5-8,Not_enrolled,Employed,Yes_in_labor_force,11,16,Works_for_wages_salary,50-52_weeks,40_hours,,Yes,7000.0,7000.0,0.0,0,0.0,0.0,0.0,109.0,Moved_place_not_reported,0,No_Service,N
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),162500.0,0.0,26000.0,1,1,1,1,1,0,1,2,0,1,0,0,3,0,0,1,99,99,0,Child,2,Female,Chinese,Never_married_single,,,,,,,0,0,,,,,,0.0,999999.0,999999.0,999999,99999.0,99999.0,99999.0,260.0,,0,,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,725.0,28400.0,1,2,2,2,2,0,1,1,0,1,8,3,8,2,1,1,7,1,2,Child,33,Female,Other_Asian_or_Pacific,Married_spouse_present,3,No_not_in_school,Grade_12,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,0,0,,,,Worked_6-10_yrs_ago,No,0.0,0.0,0.0,0,0.0,0.0,0.0,126.0,Moved_place_not_reported,0,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),350000.0,0.0,87200.0,1,1,1,1,0,0,0,0,0,0,2,2,3,1,1,1,0,0,0,Head_Householder,35,Female,White,Married_spouse_present,1_child,No_not_in_school,4+_years_of_college,Not_enrolled,Employed,Yes_in_labor_force,42,84,Works_for_wages_salary,50-52_weeks,40_hours,,Yes,40200.0,40000.0,0.0,0,0.0,0.0,0.0,501.0,Moved_place_not_reported,2,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,1000.0,50400.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,Head_Householder,48,Female,White,Never_married_single,No_children,No_not_in_school,4+_years_of_college,Not_enrolled,Employed,Yes_in_labor_force,41,68,Works_for_wages_salary,50-52_weeks,60+_hours,,Yes,50400.0,50000.0,0.0,0,0.0,0.0,0.0,501.0,Moved_place_not_reported,1,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),400000.0,0.0,10000.0,2,0,1,0,1,0,1,0,0,0,0,0,2,0,0,1,99,99,0,Child,14,Female,Chinese,Never_married_single,,Yes_in_school,Grade_5-8,Private_school_(19601990),,,0,0,,,,,,0.0,999999.0,999999.0,999999,99999.0,99999.0,99999.0,117.0,Same_house,0,,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),162500.0,0.0,17800.0,1,1,1,1,2,0,1,1,0,1,0,0,6,0,0,1,99,99,3,Child,6,Male,White,Never_married_single,,Yes_in_school,Grade_1-4,Public_school,,,0,0,,,,,,0.0,999999.0,999999.0,999999,99999.0,99999.0,99999.0,107.0,Same_house,0,,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,875.0,36850.0,1,1,1,2,2,7,1,1,3,1,0,0,5,0,0,1,99,99,1,Child,14,Female,White,Never_married_single,,Yes_in_school,Grade_5-8,Public_school,,,0,0,,,,,,0.0,999999.0,999999.0,999999,99999.0,99999.0,99999.0,243.0,Moved_place_not_reported,0,,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),275000.0,0.0,99000.0,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,Spouse,30,Female,White,Married_spouse_present,No_children,Yes_in_school,4+_years_of_college,Private_school_(19601990),Employed,Yes_in_labor_force,24,44,Works_for_wages_salary,50-52_weeks,49-59_hours,,Yes,24000.0,24000.0,0.0,0,0.0,0.0,0.0,501.0,Moved_place_not_reported,0,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,137.0,7920.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,Head_Householder,76,Female,White,Widowed,3,No_not_in_school,Grade_5-8,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,0,0,,,,Worked_more_than_10_yrs_ago,No,7920.0,0.0,0.0,0,7920.0,0.0,0.0,133.0,Same_house,5,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,487.0,39000.0,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,1,Child,1,Female,White,Never_married_single,,,,,,,0,0,,,,,,0.0,999999.0,999999.0,999999,99999.0,99999.0,99999.0,257.0,,0,,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),400000.0,0.0,220516.0,1,1,1,1,0,0,0,0,0,0,2,1,4,2,0,1,8,5,0,Head_Householder,37,Male,White,Married_spouse_present,,No_not_in_school,4+_years_of_college,Not_enrolled,Employed,Yes_in_labor_force,79,92,Self-employed,50-52_weeks,60+_hours,,Yes,195516.0,195516.0,0.0,0,0.0,0.0,0.0,501.0,Same_house,5,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,512.0,52000.0,1,1,2,1,0,0,0,0,0,0,2,1,6,2,1,1,6,3,0,Head_Householder,30,Male,White,Married_spouse_present,,No_not_in_school,Grade_11,Not_enrolled,Employed,Yes_in_labor_force,32,34,Works_for_wages_salary,50-52_weeks,41-48_hours,,Yes,18000.0,18000.0,0.0,0,0.0,0.0,0.0,298.0,Same_house,5,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),275000.0,0.0,28465.0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,99,99,0,Head_Householder,75,Female,White,Widowed,No_children,No_not_in_school,Grade_12,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,0,0,,,,Worked_more_than_10_yrs_ago,No,20465.0,0.0,0.0,0,8134.0,0.0,0.0,380.0,Same_house,8,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),85000.0,0.0,65879.0,1,1,1,0,0,0,0,0,0,0,0,0,6,4,0,1,27,19,0,Head_Householder,61,Female,White,Widowed,5,No_not_in_school,None_or_preschool,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,17,13,Works_for_wages_salary,,,Worked_3-5_yrs_ago,No,2916.0,0.0,0.0,0,2916.0,0.0,0.0,371.0,Same_house,7,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,237.0,13920.0,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,2,Child,12,Male,White,Never_married_single,,Yes_in_school,Grade_5-8,Public_school,,,0,0,,,,,,0.0,999999.0,999999.0,999999,99999.0,99999.0,99999.0,92.0,Same_house,0,,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,625.0,8500.0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,Head_Householder,22,Male,White,Never_married_single,,Yes_in_school,1_to_3_years_of_college,Public_school,Employed,Yes_in_labor_force,18,44,Works_for_wages_salary,40-47_weeks,40_hours,,Yes,8500.0,8500.0,0.0,0,0.0,0.0,0.0,132.0,Moved_place_not_reported,1,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,487.0,10296.0,1,0,0,1,0,0,0,1,0,1,0,0,7,0,0,1,99,99,2,Child,15,Male,White,Never_married_single,,Yes_in_school,Grade_9,Public_school,,,0,0,,,,,,0.0,999999.0,999999.0,999999,0.0,0.0,0.0,54.0,Moved_place_not_reported,0,,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),187500.0,0.0,50763.0,1,1,1,1,2,0,1,1,0,1,0,0,3,0,0,1,99,99,0,Child,23,Male,White,Never_married_single,,No_not_in_school,Grade_12,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,25,33,Works_for_wages_salary,1-13_weeks,,Worked_previous_yr,Yes,6000.0,6000.0,0.0,0,0.0,0.0,0.0,501.0,Same_house,0,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,412.0,11000.0,1,0,1,0,1,0,1,0,0,0,0,0,6,0,0,1,99,99,3,Child,16,Female,White,Never_married_single,No_children,Yes_in_school,Grade_10,Public_school,Not_in_labor_force,No_not_in_labor_force,0,0,,,,Never_worked,No,0.0,0.0,0.0,0,0.0,0.0,0.0,64.0,Moved_place_not_reported,0,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,487.0,35400.0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,99,99,1,Head_Householder,30,Male,White,Never_married_single,,No_not_in_school,Grade_12,Not_enrolled,Employed,Yes_in_labor_force,22,18,Works_for_wages_salary,50-52_weeks,40_hours,,Yes,30000.0,30000.0,0.0,0,0.0,0.0,0.0,207.0,Same_house,5,No_Service,P
